,,,R,tau,rho,time
23,1000,19,0.8446435449417277,5,0.9467177040533329,15.490000000000009
23,1000,20,0.8324135067772823,5,0.9467177040533329,15.490000000000009
23,1000,21,0.819858042103127,5,0.9467177040533329,15.490000000000009
23,1000,22,0.8070244570755931,5,0.9467177040533329,15.490000000000009
23,1000,23,0.7939371009194239,5,0.9467177040533329,15.490000000000009
23,1000,24,0.7806179797333637,5,0.9467177040533329,15.490000000000009
23,1000,25,0.7670811936829982,5,0.9467177040533329,15.490000000000009
23,1000,26,0.7533446639000694,5,0.9467177040533329,15.490000000000009
23,1000,27,0.7394196019472203,5,0.9467177040533329,15.490000000000009
23,1000,28,0.7253196598657088,5,0.9467177040533329,15.490000000000009
23,1000,29,0.711053525537535,5,0.9467177040533329,15.490000000000009
23,1000,30,0.6966649260356939,5,0.9467177040533329,15.490000000000009
23,1000,31,0.6821139738564632,5,0.9467177040533329,15.490000000000009
23,1000,32,0.6674386864507003,5,0.9467177040533329,15.490000000000009
23,1000,33,0.6526570118703034,5,0.9467177040533329,15.490000000000009
23,1000,34,0.637780011651322,5,0.9467177040533329,15.490000000000009
23,1000,35,0.6228218886258418,5,0.9467177040533329,15.490000000000009
23,1000,36,0.607794606274109,5,0.9467177040533329,15.490000000000009
23,1000,37,0.5927077374219806,5,0.9467177040533329,15.490000000000009
23,1000,38,0.5775690491061929,5,0.9467177040533329,15.490000000000009
23,1000,39,0.5623829287975561,5,0.9467177040533329,15.490000000000009
23,1000,40,0.5471563771660342,5,0.9467177040533329,15.490000000000009
23,1000,41,0.5318961848644467,5,0.9467177040533329,15.490000000000009
23,1000,42,0.5166112529349991,5,0.9467177040533329,15.490000000000009
23,1000,43,0.5013092221579055,5,0.9467177040533329,15.490000000000009
23,1000,44,0.4859931287818834,5,0.9467177040533329,15.490000000000009
23,1000,45,0.4706651965039383,5,0.9467177040533329,15.490000000000009
23,1000,46,0.455329977710001,5,0.9467177040533329,15.490000000000009
23,1000,47,0.43999276686081323,5,0.9467177040533329,15.490000000000009
23,1000,48,0.42469975384477243,5,0.9467177040533329,15.490000000000009
23,1000,49,0.40926456257749455,5,0.9467177040533329,15.490000000000009
23,1000,50,0.3939656994380298,5,0.9467177040533329,15.490000000000009
23,1000,51,0.37862385157919876,5,0.9467177040533329,15.490000000000009
23,1000,52,0.3632814435114168,5,0.9467177040533329,15.490000000000009
23,1000,53,0.34795188461322835,5,0.9467177040533329,15.490000000000009
23,1000,54,0.3326350317563905,5,0.9467177040533329,15.490000000000009
23,1000,55,0.31733753479586163,5,0.9467177040533329,15.490000000000009
23,1000,56,0.30206560054077314,5,0.9467177040533329,15.490000000000009
23,1000,57,0.28681788676776987,5,0.9467177040533329,15.490000000000009
23,1000,58,0.27160405283641464,5,0.9467177040533329,15.490000000000009
23,1000,59,0.25643016506894484,5,0.9467177040533329,15.490000000000009
23,1000,60,0.24130525059231298,5,0.9467177040533329,15.490000000000009
23,1000,61,0.22622967759885812,5,0.9467177040533329,15.490000000000009
23,1000,62,0.2112100973692545,5,0.9467177040533329,15.490000000000009
23,1000,63,0.19625946464569546,5,0.9467177040533329,15.490000000000009
23,1000,64,0.18138132131560686,5,0.9467177040533329,15.490000000000009
23,1000,65,0.16658426120609077,5,0.9467177040533329,15.490000000000009
23,1000,66,0.1518702014422401,5,0.9467177040533329,15.490000000000009
23,1000,67,0.13729505806566578,5,0.9467177040533329,15.490000000000009
23,1000,68,0.12276781560240368,5,0.9467177040533329,15.490000000000009
23,1000,69,0.10833912792217608,5,0.9467177040533329,15.490000000000009
23,1000,70,0.0940157805725481,5,0.9467177040533329,15.490000000000009
23,1000,71,0.07980094574593377,5,0.9467177040533329,15.490000000000009
23,1000,72,0.06569861641216125,5,0.9467177040533329,15.490000000000009
23,1000,73,0.05171115687453207,5,0.9467177040533329,15.490000000000009
23,1000,74,0.037842290706540584,5,0.9467177040533329,15.490000000000009
23,1000,75,0.024095841739593497,5,0.9467177040533329,15.490000000000009
23,1000,76,0.010475279669039182,5,0.9467177040533329,15.490000000000009
23,1000,77,-0.003017108677370804,5,0.9467177040533329,15.490000000000009
23,1000,78,-0.016382470632381373,5,0.9467177040533329,15.490000000000009
23,1000,79,-0.02961167880680283,5,0.9467177040533329,15.490000000000009
23,1000,80,-0.04270864191418726,5,0.9467177040533329,15.490000000000009
23,1000,81,-0.055678620028955524,5,0.9467177040533329,15.490000000000009
23,1000,82,-0.06851238008377172,5,0.9467177040533329,15.490000000000009
23,1000,83,-0.0811744825808323,5,0.9467177040533329,15.490000000000009
23,1000,84,-0.09373785962137196,5,0.9467177040533329,15.490000000000009
23,1000,85,-0.10616379131706574,5,0.9467177040533329,15.490000000000009
23,1000,86,-0.1184508684067418,5,0.9467177040533329,15.490000000000009
23,1000,87,-0.13060158197629218,5,0.9467177040533329,15.490000000000009
23,1000,88,-0.14261323685088523,5,0.9467177040533329,15.490000000000009
23,1000,89,-0.15448158414255628,5,0.9467177040533329,15.490000000000009
23,1000,90,-0.16620717262416335,5,0.9467177040533329,15.490000000000009
23,1000,91,-0.17778771729600285,5,0.9467177040533329,15.490000000000009
23,1000,92,-0.189217645102798,5,0.9467177040533329,15.490000000000009
23,1000,93,-0.20049571019098264,5,0.9467177040533329,15.490000000000009
23,1000,94,-0.21162415367099616,5,0.9467177040533329,15.490000000000009
23,1000,95,-0.22259244932608477,5,0.9467177040533329,15.490000000000009
23,1000,96,-0.23339895438416694,5,0.9467177040533329,15.490000000000009
23,1000,97,-0.24404225161608806,5,0.9467177040533329,15.490000000000009
23,1000,98,-0.25451331469881966,5,0.9467177040533329,15.490000000000009
23,1000,99,-0.2648159242066477,5,0.9467177040533329,15.490000000000009
23,1000,100,-0.2749497122123506,5,0.9467177040533329,15.490000000000009
23,1000,101,-0.2849077363178574,5,0.9467177040533329,15.490000000000009
23,1000,102,-0.2946826744180303,5,0.9467177040533329,15.490000000000009
23,1000,103,-0.3042496173433638,5,0.9467177040533329,15.490000000000009
23,1000,104,-0.3136808179783255,5,0.9467177040533329,15.490000000000009
23,1000,105,-0.3229357325720943,5,0.9467177040533329,15.490000000000009
23,1000,106,-0.3320066068339799,5,0.9467177040533329,15.490000000000009
23,1000,107,-0.34089818175349307,5,0.9467177040533329,15.490000000000009
23,1000,108,-0.349612001570951,5,0.9467177040533329,15.490000000000009
23,1000,109,-0.35814398319149265,5,0.9467177040533329,15.490000000000009
23,1000,110,-0.36649493431576446,5,0.9467177040533329,15.490000000000009
23,1000,111,-0.37465928080522565,5,0.9467177040533329,15.490000000000009
23,1000,112,-0.38264214944558544,5,0.9467177040533329,15.490000000000009
23,1000,113,-0.3904426849428476,5,0.9467177040533329,15.490000000000009
23,1000,114,-0.3980598046436838,5,0.9467177040533329,15.490000000000009
23,1000,115,-0.40549805544573775,5,0.9467177040533329,15.490000000000009
23,1000,116,-0.4127481131135819,5,0.9467177040533329,15.490000000000009
23,1000,117,-0.4198202532707775,5,0.9467177040533329,15.490000000000009
23,1000,118,-0.4267124372888691,5,0.9467177040533329,15.490000000000009
23,1000,119,-0.4334067285484781,5,0.9467177040533329,15.490000000000009
23,1000,120,-0.4398902254737688,5,0.9467177040533329,15.490000000000009
23,1000,121,-0.44626279947280706,5,0.9467177040533329,15.490000000000009
23,1000,122,-0.4523860228849179,5,0.9467177040533329,15.490000000000009
23,1000,123,-0.4583581659671277,5,0.9467177040533329,15.490000000000009
23,1000,124,-0.46415488892712503,5,0.9467177040533329,15.490000000000009
26,1,0,0.16764970970574,30,0.253969095106932,12.889999999999986
26,1,1,0.17220013951018848,30,0.253969095106932,12.889999999999986
26,1,2,0.1767315180009112,30,0.253969095106932,12.889999999999986
26,1,3,0.18121464913874707,30,0.253969095106932,12.889999999999986
26,1,4,0.18569629782817604,30,0.253969095106932,12.889999999999986
26,1,5,0.19014814507295877,30,0.253969095106932,12.889999999999986
26,1,6,0.1944929190661802,30,0.253969095106932,12.889999999999986
26,1,7,0.19884493813102835,30,0.253969095106932,12.889999999999986
26,1,8,0.20309674687555127,30,0.253969095106932,12.889999999999986
26,1,9,0.20728239923469596,30,0.253969095106932,12.889999999999986
26,1,10,0.21131135698935008,30,0.253969095106932,12.889999999999986
26,1,11,0.21519383436213804,30,0.253969095106932,12.889999999999986
26,1,12,0.21895793748764975,30,0.253969095106932,12.889999999999986
26,1,13,0.22255493354089712,30,0.253969095106932,12.889999999999986
26,1,14,0.22596224426121947,30,0.253969095106932,12.889999999999986
26,1,15,0.2292512792227647,30,0.253969095106932,12.889999999999986
26,1,16,0.2323562655145412,30,0.253969095106932,12.889999999999986
26,1,17,0.2353018906832758,30,0.253969095106932,12.889999999999986
26,1,18,0.2380736640036481,30,0.253969095106932,12.889999999999986
26,1,19,0.24058993190990674,30,0.253969095106932,12.889999999999986
26,1,20,0.24293954505597276,30,0.253969095106932,12.889999999999986
26,1,21,0.24507961668316844,30,0.253969095106932,12.889999999999986
26,1,22,0.24694151420851898,30,0.253969095106932,12.889999999999986
26,1,23,0.24856092977804942,30,0.253969095106932,12.889999999999986
26,1,24,0.2499784265727952,30,0.253969095106932,12.889999999999986
26,1,25,0.25118390570793103,30,0.253969095106932,12.889999999999986
26,1,26,0.2522119555407559,30,0.253969095106932,12.889999999999986
26,1,27,0.25297864544143883,30,0.253969095106932,12.889999999999986
26,1,28,0.2535381400975538,30,0.253969095106932,12.889999999999986
26,1,29,0.2539150287743072,30,0.253969095106932,12.889999999999986
26,1,30,0.253969095106932,30,0.253969095106932,12.889999999999986
26,1,31,0.25383587165474697,30,0.253969095106932,12.889999999999986
26,1,32,0.2534462120464659,30,0.253969095106932,12.889999999999986
26,1,33,0.25280166074705324,30,0.253969095106932,12.889999999999986
26,1,34,0.2521975237580619,30,0.253969095106932,12.889999999999986
26,1,35,0.2514738327020973,30,0.253969095106932,12.889999999999986
26,1,36,0.250614386689906,30,0.253969095106932,12.889999999999986
26,1,37,0.24980642142091625,30,0.253969095106932,12.889999999999986
26,1,38,0.2491253484617682,30,0.253969095106932,12.889999999999986
26,1,39,0.24851600488141792,30,0.253969095106932,12.889999999999986
26,1,40,0.24795080218832002,30,0.253969095106932,12.889999999999986
26,1,41,0.24746716547598366,30,0.253969095106932,12.889999999999986
26,1,42,0.24702480492282478,30,0.253969095106932,12.889999999999986
26,1,43,0.24667472728924225,30,0.253969095106932,12.889999999999986
26,1,44,0.24642898270186422,30,0.253969095106932,12.889999999999986
26,1,45,0.24668345552651016,30,0.253969095106932,12.889999999999986
26,1,46,0.24722827491992308,30,0.253969095106932,12.889999999999986
26,1,47,0.24800259119415846,30,0.253969095106932,12.889999999999986
26,1,48,0.24861864341643453,30,0.253969095106932,12.889999999999986
26,1,49,0.24898930893246982,30,0.253969095106932,12.889999999999986
26,1,50,0.249767308843359,30,0.253969095106932,12.889999999999986
26,1,51,0.25028096324942073,30,0.253969095106932,12.889999999999986
26,1,52,0.2506172060880433,30,0.253969095106932,12.889999999999986
26,1,53,0.25085693345410054,30,0.253969095106932,12.889999999999986
26,1,54,0.25094427377663836,30,0.253969095106932,12.889999999999986
26,1,55,0.25086044241736166,30,0.253969095106932,12.889999999999986
26,1,56,0.2507510181819414,30,0.253969095106932,12.889999999999986
26,1,57,0.2505524789122139,30,0.253969095106932,12.889999999999986
26,1,58,0.250388607249697,30,0.253969095106932,12.889999999999986
26,1,59,0.24989162978466223,30,0.253969095106932,12.889999999999986
26,1,60,0.2496142818673787,30,0.253969095106932,12.889999999999986
26,1,61,0.24901932680378655,30,0.253969095106932,12.889999999999986
26,1,62,0.24836729993666387,30,0.253969095106932,12.889999999999986
26,1,63,0.24772425520551838,30,0.253969095106932,12.889999999999986
26,1,64,0.24702767625365865,30,0.253969095106932,12.889999999999986
26,1,65,0.24594104031441186,30,0.253969095106932,12.889999999999986
26,1,66,0.24511818457912046,30,0.253969095106932,12.889999999999986
26,1,67,0.24533380634666782,30,0.253969095106932,12.889999999999986
26,1,68,0.24410800300484342,30,0.253969095106932,12.889999999999986
26,1,69,0.24474224191786556,30,0.253969095106932,12.889999999999986
26,1,70,0.243346441125372,30,0.253969095106932,12.889999999999986
26,1,71,0.24423054397172875,30,0.253969095106932,12.889999999999986
26,1,72,0.24288538763104808,30,0.253969095106932,12.889999999999986
26,1,73,0.24204053568316233,30,0.253969095106932,12.889999999999986
26,1,74,0.24278414732330522,30,0.253969095106932,12.889999999999986
26,1,75,0.24164818436914634,30,0.253969095106932,12.889999999999986
26,1,76,0.24068178132003198,30,0.253969095106932,12.889999999999986
26,1,77,0.23960456681223857,30,0.253969095106932,12.889999999999986
26,1,78,0.2384285120817857,30,0.253969095106932,12.889999999999986
26,1,79,0.23727133450159005,30,0.253969095106932,12.889999999999986
26,1,80,0.23598225406282944,30,0.253969095106932,12.889999999999986
26,1,81,0.23476726085295246,30,0.253969095106932,12.889999999999986
26,1,82,0.23363099857765524,30,0.253969095106932,12.889999999999986
26,1,83,0.23239480423590328,30,0.253969095106932,12.889999999999986
26,1,84,0.23105630750476577,30,0.253969095106932,12.889999999999986
26,1,85,0.22977389836059448,30,0.253969095106932,12.889999999999986
26,1,86,0.22828397684962703,30,0.253969095106932,12.889999999999986
26,1,87,0.22661247619152436,30,0.253969095106932,12.889999999999986
26,1,88,0.22479869923807141,30,0.253969095106932,12.889999999999986
26,1,89,0.22275552676051416,30,0.253969095106932,12.889999999999986
26,1,90,0.2205437080909078,30,0.253969095106932,12.889999999999986
26,1,91,0.21805989927186867,30,0.253969095106932,12.889999999999986
26,1,92,0.21523776146258097,30,0.253969095106932,12.889999999999986
26,1,93,0.21211492775975066,30,0.253969095106932,12.889999999999986
26,1,94,0.20870687257790363,30,0.253969095106932,12.889999999999986
26,1,95,0.20516048959108574,30,0.253969095106932,12.889999999999986
26,1,96,0.20156401334363236,30,0.253969095106932,12.889999999999986
26,1,97,0.1979034129801239,30,0.253969095106932,12.889999999999986
26,1,98,0.1940765889596903,30,0.253969095106932,12.889999999999986
26,1,99,0.1900849302446247,30,0.253969095106932,12.889999999999986
26,1,100,0.18584980432248668,30,0.253969095106932,12.889999999999986
26,1,101,0.18147785663469135,30,0.253969095106932,12.889999999999986
26,1,102,0.1772104103147844,30,0.253969095106932,12.889999999999986
26,1,103,0.1727954409745605,30,0.253969095106932,12.889999999999986
26,1,104,0.1681772867333614,30,0.253969095106932,12.889999999999986
26,1,105,0.16332994352720126,30,0.253969095106932,12.889999999999986
26,1,106,0.15833167002795434,30,0.253969095106932,12.889999999999986
26,1,107,0.15321262002699937,30,0.253969095106932,12.889999999999986
26,1,108,0.14807199606827276,30,0.253969095106932,12.889999999999986
26,1,109,0.14281341364819936,30,0.253969095106932,12.889999999999986
26,1,110,0.13756179707155386,30,0.253969095106932,12.889999999999986
26,1,111,0.1321077040162233,30,0.253969095106932,12.889999999999986
26,1,112,0.12681830516055695,30,0.253969095106932,12.889999999999986
26,1,113,0.12144347795720911,30,0.253969095106932,12.889999999999986
26,1,114,0.11608988660781835,30,0.253969095106932,12.889999999999986
26,1,115,0.11075887229600957,30,0.253969095106932,12.889999999999986
26,1,116,0.10544933815938827,30,0.253969095106932,12.889999999999986
26,1,117,0.10026418814834026,30,0.253969095106932,12.889999999999986
26,1,118,0.0951439509916043,30,0.253969095106932,12.889999999999986
26,1,119,0.08998164298007526,30,0.253969095106932,12.889999999999986
26,1,120,0.08482375244122897,30,0.253969095106932,12.889999999999986
26,1,121,0.07965197540433715,30,0.253969095106932,12.889999999999986
26,1,122,0.07441095614658311,30,0.253969095106932,12.889999999999986
26,1,123,0.06913849208624694,30,0.253969095106932,12.889999999999986
26,1,124,0.063937361273355,30,0.253969095106932,12.889999999999986
26,2,0,0.2826042018505435,29,0.4081003900634405,12.889999999999986
26,2,1,0.29022257099284915,29,0.4081003900634405,12.889999999999986
26,2,2,0.2977288778225384,29,0.4081003900634405,12.889999999999986
26,2,3,0.3051044886557342,29,0.4081003900634405,12.889999999999986
26,2,4,0.3123624935932195,29,0.4081003900634405,12.889999999999986
26,2,5,0.31945910152284984,29,0.4081003900634405,12.889999999999986
26,2,6,0.3263317918095943,29,0.4081003900634405,12.889999999999986
26,2,7,0.3330618867813589,29,0.4081003900634405,12.889999999999986
26,2,8,0.3395673376631917,29,0.4081003900634405,12.889999999999986
26,2,9,0.3458730766621196,29,0.4081003900634405,12.889999999999986
26,2,10,0.35192382451784476,29,0.4081003900634405,12.889999999999986
26,2,11,0.35770359606311164,29,0.4081003900634405,12.889999999999986
26,2,12,0.36317920491336453,29,0.4081003900634405,12.889999999999986
26,2,13,0.3683332909722054,29,0.4081003900634405,12.889999999999986
26,2,14,0.3731733135808432,29,0.4081003900634405,12.889999999999986
26,2,15,0.3777394167045964,29,0.4081003900634405,12.889999999999986
26,2,16,0.382001683040911,29,0.4081003900634405,12.889999999999986
26,2,17,0.3859659506009345,29,0.4081003900634405,12.889999999999986
26,2,18,0.3896258981476763,29,0.4081003900634405,12.889999999999986
26,2,19,0.39292012975226676,29,0.4081003900634405,12.889999999999986
26,2,20,0.3959068170631235,29,0.4081003900634405,12.889999999999986
26,2,21,0.39853621203143963,29,0.4081003900634405,12.889999999999986
26,2,22,0.40080424658977193,29,0.4081003900634405,12.889999999999986
26,2,23,0.40272253412663833,29,0.4081003900634405,12.889999999999986
26,2,24,0.40438028163907125,29,0.4081003900634405,12.889999999999986
26,2,25,0.40572138503963207,29,0.4081003900634405,12.889999999999986
26,2,26,0.40675614850347996,29,0.4081003900634405,12.889999999999986
26,2,27,0.40748126585749644,29,0.4081003900634405,12.889999999999986
26,2,28,0.4079403132326624,29,0.4081003900634405,12.889999999999986
26,2,29,0.4081003900634405,29,0.4081003900634405,12.889999999999986
26,2,30,0.40791430049617067,29,0.4081003900634405,12.889999999999986
26,2,31,0.4074755145578427,29,0.4081003900634405,12.889999999999986
26,2,32,0.4068089603769035,29,0.4081003900634405,12.889999999999986
26,2,33,0.4059468416684351,29,0.4081003900634405,12.889999999999986
26,2,34,0.4050695602377731,29,0.4081003900634405,12.889999999999986
26,2,35,0.4040479277435049,29,0.4081003900634405,12.889999999999986
26,2,36,0.40290137476510623,29,0.4081003900634405,12.889999999999986
26,2,37,0.40172866856724304,29,0.4081003900634405,12.889999999999986
26,2,38,0.40056812446653506,29,0.4081003900634405,12.889999999999986
26,2,39,0.39938724867545844,29,0.4081003900634405,12.889999999999986
26,2,40,0.3982423392936312,29,0.4081003900634405,12.889999999999986
26,2,41,0.3971582422678108,29,0.4081003900634405,12.889999999999986
26,2,42,0.3961233122125814,29,0.4081003900634405,12.889999999999986
26,2,43,0.3951164530304494,29,0.4081003900634405,12.889999999999986
26,2,44,0.3941211899399497,29,0.4081003900634405,12.889999999999986
26,2,45,0.39330623799705217,29,0.4081003900634405,12.889999999999986
26,2,46,0.39261092351237253,29,0.4081003900634405,12.889999999999986
26,2,47,0.39193874694741254,29,0.4081003900634405,12.889999999999986
26,2,48,0.3911142107457324,29,0.4081003900634405,12.889999999999986
26,2,49,0.3901428635531109,29,0.4081003900634405,12.889999999999986
26,2,50,0.3891589272425307,29,0.4081003900634405,12.889999999999986
26,2,51,0.3880039471368002,29,0.4081003900634405,12.889999999999986
26,2,52,0.38668028714030134,29,0.4081003900634405,12.889999999999986
26,2,53,0.3852656432780156,29,0.4081003900634405,12.889999999999986
26,2,54,0.3837261100331023,29,0.4081003900634405,12.889999999999986
26,2,55,0.3820839160297654,29,0.4081003900634405,12.889999999999986
26,2,56,0.3803291568854354,29,0.4081003900634405,12.889999999999986
26,2,57,0.37846606034645724,29,0.4081003900634405,12.889999999999986
26,2,58,0.37657507526957434,29,0.4081003900634405,12.889999999999986
26,2,59,0.3743738256679768,29,0.4081003900634405,12.889999999999986
26,2,60,0.3722320096878266,29,0.4081003900634405,12.889999999999986
26,2,61,0.36984502284338516,29,0.4081003900634405,12.889999999999986
26,2,62,0.3673809407335538,29,0.4081003900634405,12.889999999999986
26,2,63,0.36481371571157817,29,0.4081003900634405,12.889999999999986
26,2,64,0.3621807035101663,29,0.4081003900634405,12.889999999999986
26,2,65,0.3593136543804642,29,0.4081003900634405,12.889999999999986
26,2,66,0.35645325413279666,29,0.4081003900634405,12.889999999999986
26,2,67,0.3539592470527235,29,0.4081003900634405,12.889999999999986
26,2,68,0.3507392361845307,29,0.4081003900634405,12.889999999999986
26,2,69,0.34814483611030933,29,0.4081003900634405,12.889999999999986
26,2,70,0.34472774196935035,29,0.4081003900634405,12.889999999999986
26,2,71,0.34190004986400613,29,0.4081003900634405,12.889999999999986
26,2,72,0.33844188570352085,29,0.4081003900634405,12.889999999999986
26,2,73,0.3351585435054656,29,0.4081003900634405,12.889999999999986
26,2,74,0.33255444711154253,29,0.4081003900634405,12.889999999999986
26,2,75,0.3291033461187837,29,0.4081003900634405,12.889999999999986
26,2,76,0.32583595872507004,29,0.4081003900634405,12.889999999999986
26,2,77,0.32252530691346964,29,0.4081003900634405,12.889999999999986
26,2,78,0.3191378472820539,29,0.4081003900634405,12.889999999999986
26,2,79,0.3157100015424105,29,0.4081003900634405,12.889999999999986
26,2,80,0.3121287511735723,29,0.4081003900634405,12.889999999999986
26,2,81,0.3084731996909938,29,0.4081003900634405,12.889999999999986
26,2,82,0.3047441853805068,29,0.4081003900634405,12.889999999999986
26,2,83,0.3008807597645792,29,0.4081003900634405,12.889999999999986
26,2,84,0.2968351828354339,29,0.4081003900634405,12.889999999999986
26,2,85,0.2927469373529579,29,0.4081003900634405,12.889999999999986
26,2,86,0.2884133921150744,29,0.4081003900634405,12.889999999999986
26,2,87,0.28391928333501265,29,0.4081003900634405,12.889999999999986
26,2,88,0.2791983654873375,29,0.4081003900634405,12.889999999999986
26,2,89,0.27423712882988566,29,0.4081003900634405,12.889999999999986
26,2,90,0.2691278814078624,29,0.4081003900634405,12.889999999999986
26,2,91,0.263740548992893,29,0.4081003900634405,12.889999999999986
26,2,92,0.2581732249039048,29,0.4081003900634405,12.889999999999986
26,2,93,0.25242314568211904,29,0.4081003900634405,12.889999999999986
26,2,94,0.2464665381934727,29,0.4081003900634405,12.889999999999986
26,2,95,0.2404403431548591,29,0.4081003900634405,12.889999999999986
26,2,96,0.23436952847982567,29,0.4081003900634405,12.889999999999986
26,2,97,0.22827781854455767,29,0.4081003900634405,12.889999999999986
26,2,98,0.22201839894343042,29,0.4081003900634405,12.889999999999986
26,2,99,0.2156578156892048,29,0.4081003900634405,12.889999999999986
26,2,100,0.20913493262318353,29,0.4081003900634405,12.889999999999986
26,2,101,0.2025223578304356,29,0.4081003900634405,12.889999999999986
26,2,102,0.19597881901458453,29,0.4081003900634405,12.889999999999986
26,2,103,0.18924032246656083,29,0.4081003900634405,12.889999999999986
26,2,104,0.18240177776442093,29,0.4081003900634405,12.889999999999986
26,2,105,0.17540755204920327,29,0.4081003900634405,12.889999999999986
26,2,106,0.16829814871163412,29,0.4081003900634405,12.889999999999986
26,2,107,0.16109508453512494,29,0.4081003900634405,12.889999999999986
26,2,108,0.1538313189896651,29,0.4081003900634405,12.889999999999986
26,2,109,0.14647874478875375,29,0.4081003900634405,12.889999999999986
26,2,110,0.1390835101844269,29,0.4081003900634405,12.889999999999986
26,2,111,0.13150501456251185,29,0.4081003900634405,12.889999999999986
26,2,112,0.12396279748330943,29,0.4081003900634405,12.889999999999986
26,2,113,0.1163058664912352,29,0.4081003900634405,12.889999999999986
26,2,114,0.10859344691856807,29,0.4081003900634405,12.889999999999986
26,2,115,0.10082139207768447,29,0.4081003900634405,12.889999999999986
26,2,116,0.09300624858334075,29,0.4081003900634405,12.889999999999986
26,2,117,0.0851775542299957,29,0.4081003900634405,12.889999999999986
26,2,118,0.07730615976837074,29,0.4081003900634405,12.889999999999986
26,2,119,0.06936258058848144,29,0.4081003900634405,12.889999999999986
26,2,120,0.06135402449117173,29,0.4081003900634405,12.889999999999986
26,2,121,0.05321712232013428,29,0.4081003900634405,12.889999999999986
26,2,122,0.04495247794169199,29,0.4081003900634405,12.889999999999986
26,2,123,0.03658238647611496,29,0.4081003900634405,12.889999999999986
26,2,124,0.028229250169980312,29,0.4081003900634405,12.889999999999986
26,3,0,0.3764050553031356,29,0.518636488692632,12.889999999999986
26,3,1,0.3853985724148182,29,0.518636488692632,12.889999999999986
26,3,2,0.3942059184781327,29,0.518636488692632,12.889999999999986
26,3,3,0.4028345702171877,29,0.518636488692632,12.889999999999986
26,3,4,0.4112564344929975,29,0.518636488692632,12.889999999999986
26,3,5,0.41944695879850136,29,0.518636488692632,12.889999999999986
26,3,6,0.42735890061977494,29,0.518636488692632,12.889999999999986
26,3,7,0.43504673855242415,29,0.518636488692632,12.889999999999986
26,3,8,0.44245250846070655,29,0.518636488692632,12.889999999999986
26,3,9,0.4495811177924033,29,0.518636488692632,12.889999999999986
26,3,10,0.4564052098231599,29,0.518636488692632,12.889999999999986
26,3,11,0.46289979204684234,29,0.518636488692632,12.889999999999986
26,3,12,0.46901980963155776,29,0.518636488692632,12.889999999999986
26,3,13,0.4747735189812236,29,0.518636488692632,12.889999999999986
26,3,14,0.48017936042612136,29,0.518636488692632,12.889999999999986
26,3,15,0.48524274259617084,29,0.518636488692632,12.889999999999986
26,3,16,0.4899438634338605,29,0.518636488692632,12.889999999999986
26,3,17,0.49430140581771315,29,0.518636488692632,12.889999999999986
26,3,18,0.49830197557571343,29,0.518636488692632,12.889999999999986
26,3,19,0.5019083850299195,29,0.518636488692632,12.889999999999986
26,3,20,0.505165460917458,29,0.518636488692632,12.889999999999986
26,3,21,0.5080352079049709,29,0.518636488692632,12.889999999999986
26,3,22,0.5105133682549882,29,0.518636488692632,12.889999999999986
26,3,23,0.5126159672289838,29,0.518636488692632,12.889999999999986
26,3,24,0.5144270024744927,29,0.518636488692632,12.889999999999986
26,3,25,0.5158979104992265,29,0.518636488692632,12.889999999999986
26,3,26,0.517037440287074,29,0.518636488692632,12.889999999999986
26,3,27,0.5178544295842155,29,0.518636488692632,12.889999999999986
26,3,28,0.5183926873573288,29,0.518636488692632,12.889999999999986
26,3,29,0.518636488692632,29,0.518636488692632,12.889999999999986
26,3,30,0.5185755658823618,29,0.518636488692632,12.889999999999986
26,3,31,0.5182542292811878,29,0.518636488692632,12.889999999999986
26,3,32,0.5177148846237589,29,0.518636488692632,12.889999999999986
26,3,33,0.5169730819400438,29,0.518636488692632,12.889999999999986
26,3,34,0.5161529685670709,29,0.518636488692632,12.889999999999986
26,3,35,0.5151744470133565,29,0.518636488692632,12.889999999999986
26,3,36,0.51406455705393,29,0.518636488692632,12.889999999999986
26,3,37,0.5128825898408024,29,0.518636488692632,12.889999999999986
26,3,38,0.5116676241818967,29,0.518636488692632,12.889999999999986
26,3,39,0.5103856339430181,29,0.518636488692632,12.889999999999986
26,3,40,0.5090683812509832,29,0.518636488692632,12.889999999999986
26,3,41,0.5077310500483936,29,0.518636488692632,12.889999999999986
26,3,42,0.5063365044407138,29,0.518636488692632,12.889999999999986
26,3,43,0.5049227889505579,29,0.518636488692632,12.889999999999986
26,3,44,0.5034352346392407,29,0.518636488692632,12.889999999999986
26,3,45,0.5019420627046661,29,0.518636488692632,12.889999999999986
26,3,46,0.500462921777613,29,0.518636488692632,12.889999999999986
26,3,47,0.4988978148778516,29,0.518636488692632,12.889999999999986
26,3,48,0.4971532010847921,29,0.518636488692632,12.889999999999986
26,3,49,0.49527693034484577,29,0.518636488692632,12.889999999999986
26,3,50,0.49326862904953295,29,0.518636488692632,12.889999999999986
26,3,51,0.4910595304039395,29,0.518636488692632,12.889999999999986
26,3,52,0.48865293848493363,29,0.518636488692632,12.889999999999986
26,3,53,0.4860950487909,29,0.518636488692632,12.889999999999986
26,3,54,0.48337358849276146,29,0.518636488692632,12.889999999999986
26,3,55,0.4805043441202614,29,0.518636488692632,12.889999999999986
